                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    471,                0.73192,                0.43541,                0.82759,                0.98816,                0.99163,                 0.9929,                0.82156,                0.66614,                0.35735,                0.81442,             0.00076409,             0.00076409,             0.00076409
                    472,                 0.7445,                0.42924,                0.82559,                0.98592,                0.98904,                0.99292,                0.81499,                0.67679,                0.36038,                0.81544,             0.00076267,             0.00076267,             0.00076267
                    473,                0.79717,                0.43947,                0.82988,                0.99062,                0.99176,                0.99453,                0.81172,                0.70086,                0.35861,                 0.8175,             0.00076126,             0.00076126,             0.00076126
                    474,                0.75981,                0.43222,                0.82975,                0.99001,                  0.994,                 0.9946,                 0.8215,                0.66691,                0.35025,                0.81398,             0.00075984,             0.00075984,             0.00075984
                    475,                0.78796,                0.45621,                0.82168,                0.99471,                0.99375,                0.99463,                0.81997,                0.69965,                0.35991,                0.81793,             0.00075843,             0.00075843,             0.00075843
                    476,                0.79698,                0.46395,                0.83124,                0.98936,                0.99526,                0.99473,                0.82085,                0.67574,                0.35327,                0.81443,             0.00075701,             0.00075701,             0.00075701
                    477,                0.79376,                0.44472,                0.83263,                0.98678,                0.99502,                0.99475,                0.80745,                0.71449,                0.36663,                0.81834,              0.0007556,              0.0007556,              0.0007556
                    478,                 0.8056,                0.44381,                0.83177,                0.98529,                0.98609,                0.99383,                0.81028,                0.67405,                0.37397,                0.81437,             0.00075418,             0.00075418,             0.00075418
                    479,                0.77753,                0.41859,                0.82584,                0.98914,                0.99147,                0.99382,                0.79911,                0.71459,                0.37124,                0.81841,             0.00075277,             0.00075277,             0.00075277
                    480,                0.77621,                0.42995,                0.83378,                0.98505,                0.99288,                0.99366,                0.81381,                0.66523,                0.36322,                0.81518,             0.00075135,             0.00075135,             0.00075135
                    481,                0.75033,                0.42429,                 0.8234,                0.98658,                0.99481,                0.99364,                0.81358,                0.66499,                0.35388,                0.81556,             0.00074994,             0.00074994,             0.00074994
                    482,                0.76744,                0.44318,                0.82298,                0.98896,                0.99662,                0.99439,                0.80504,                0.69984,                0.35468,                0.81674,             0.00074852,             0.00074852,             0.00074852
                    483,                0.79351,                0.45988,                0.83985,                0.99117,                0.99539,                0.99463,                0.82355,                0.67105,                0.35727,                0.81658,             0.00074711,             0.00074711,             0.00074711
                    484,                0.77339,                0.43352,                0.83174,                0.98732,                0.99211,                0.99458,                0.81601,                0.67076,                0.36273,                0.81553,              0.0007457,              0.0007457,              0.0007457
                    485,                0.74922,                0.44125,                0.83583,                0.97088,                0.98498,                0.99402,                0.81544,                0.68004,                0.38201,                0.81792,             0.00074428,             0.00074428,             0.00074428
                    486,                0.75002,                0.46566,                0.83806,                0.99293,                0.99475,                0.99481,                0.82552,                0.67214,                0.34225,                0.81649,             0.00074287,             0.00074287,             0.00074287
                    487,                0.77759,                 0.4498,                0.82943,                0.98779,                 0.9942,                 0.9945,                0.82297,                0.66145,                0.34949,                0.81571,             0.00074145,             0.00074145,             0.00074145
                    488,                0.75316,                0.45141,                0.82758,                0.98794,                0.99199,                0.99459,                0.81649,                0.66871,                0.35956,                0.81341,             0.00074004,             0.00074004,             0.00074004
                    489,                 0.7633,                0.43892,                0.82808,                0.97586,                0.98043,                0.99346,                0.80902,                0.68488,                0.38978,                0.81434,             0.00073862,             0.00073862,             0.00073862
                    490,                 0.7514,                0.44648,                0.82918,                0.97849,                0.98547,                0.99375,                0.81783,                0.67067,                0.36926,                0.81416,             0.00073721,             0.00073721,             0.00073721
                    491,                0.72698,                0.42306,                0.82586,                0.99014,                0.97978,                0.99446,                0.81094,                0.68627,                0.36752,                0.81524,             0.00073579,             0.00073579,             0.00073579
                    492,                0.73903,                 0.4395,                 0.8286,                0.98884,                0.98693,                0.99432,                0.82065,                0.66037,                0.35861,                0.81468,             0.00073438,             0.00073438,             0.00073438
                    493,                0.74833,                0.43944,                0.83224,                0.99062,                 0.9954,                0.99479,                  0.824,                0.66055,                0.34667,                0.81536,             0.00073296,             0.00073296,             0.00073296
                    494,                0.75012,                0.42401,                0.83105,                0.99311,                0.99048,                0.99442,                0.82204,                0.65483,                0.34983,                0.81365,             0.00073155,             0.00073155,             0.00073155
                    495,                0.75736,                0.45619,                  0.833,                0.99108,                0.99134,                0.99444,                0.81152,                0.69151,                0.36452,                0.81757,             0.00073013,             0.00073013,             0.00073013
                    496,                0.80839,                0.45411,                0.84111,                0.98867,                0.98835,                0.99378,                0.81222,                0.67609,                0.37132,                0.81766,             0.00072872,             0.00072872,             0.00072872
                    497,                0.81146,                  0.454,                0.82773,                0.98338,                0.98899,                0.99368,                 0.8016,                0.71001,                0.38423,                0.81802,              0.0007273,              0.0007273,              0.0007273
                    498,                0.78251,                0.45925,                0.82069,                0.98682,                0.98979,                0.99437,                0.81386,                0.70103,                0.36888,                0.81868,             0.00072589,             0.00072589,             0.00072589
                    499,                 0.7776,                0.46204,                0.83753,                0.99256,                0.99022,                0.99448,                0.82322,                0.68909,                0.36451,                0.81587,             0.00072447,             0.00072447,             0.00072447
                    500,                0.76281,                0.44888,                0.83213,                0.98101,                0.98771,                0.99419,                0.83122,                0.67602,                 0.3834,                0.81617,             0.00072306,             0.00072306,             0.00072306
                    501,                0.77512,                 0.4667,                0.82685,                0.97452,                0.96495,                0.99255,                0.81999,                0.68206,                0.40825,                0.81696,             0.00072164,             0.00072164,             0.00072164
                    502,                0.74684,                0.44178,                 0.8281,                0.98249,                0.98458,                0.99411,                0.82313,                0.67107,                0.37591,                0.81573,             0.00072023,             0.00072023,             0.00072023
                    503,                0.74339,                 0.4272,                0.82721,                0.99159,                0.99094,                0.99427,                0.81945,                  0.675,                0.36473,                0.81439,             0.00071882,             0.00071882,             0.00071882
                    504,                0.75834,                0.46293,                0.83604,                0.98781,                0.99047,                0.99378,                0.82078,                0.66469,                0.35878,                 0.8128,              0.0007174,              0.0007174,              0.0007174
                    505,                0.73352,                  0.442,                0.82339,                0.99161,                0.99167,                0.99418,                0.82337,                 0.6644,                0.35089,                0.81459,             0.00071599,             0.00071599,             0.00071599
                    506,                 0.7174,                 0.4201,                0.81935,                0.98828,                0.98571,                0.99433,                0.82402,                0.65787,                0.36451,                0.81479,             0.00071457,             0.00071457,             0.00071457
                    507,                0.72207,                0.42531,                0.82828,                0.98001,                0.96191,                0.99283,                0.82227,                0.65435,                 0.3829,                 0.8145,             0.00071316,             0.00071316,             0.00071316
                    508,                0.74537,                 0.4265,                0.82784,                0.97481,                0.97673,                0.99248,                0.82251,                 0.6638,                0.37866,                0.81435,             0.00071174,             0.00071174,             0.00071174
                    509,                0.79877,                0.45678,                0.83191,                0.97147,                0.99032,                0.99305,                0.82079,                0.66309,                0.38285,                0.81463,             0.00071033,             0.00071033,             0.00071033
                    510,                0.72798,                0.42354,                0.82844,                0.98829,                0.98725,                0.99367,                0.82205,                0.66172,                0.36206,                0.81497,             0.00070891,             0.00070891,             0.00070891
                    511,                0.74395,                0.44157,                0.82818,                0.98649,                0.99317,                0.99434,                0.82417,                 0.6535,                0.35283,                0.81363,              0.0007075,              0.0007075,              0.0007075
                    512,                0.71675,                0.43854,                0.83238,                0.99072,                0.99075,                 0.9945,                0.82143,                0.64753,                0.35064,                0.81197,             0.00070608,             0.00070608,             0.00070608
                    513,                0.73166,                0.41468,                0.83031,                0.99127,                0.98866,                0.99454,                0.82984,                 0.6555,                0.34983,                0.81308,             0.00070467,             0.00070467,             0.00070467
                    514,                 0.7395,                0.43278,                0.82668,                0.99157,                0.98907,                0.99454,                0.82938,                0.65636,                 0.3437,                0.81146,             0.00070325,             0.00070325,             0.00070325
                    515,                0.76706,                0.43898,                0.82783,                0.99276,                0.98676,                0.99463,                0.82653,                 0.6465,                0.33984,                0.81113,             0.00070184,             0.00070184,             0.00070184
                    516,                0.73436,                0.41299,                0.81587,                0.99044,                0.99113,                0.99457,                0.82163,                0.66175,                0.34681,                0.81204,             0.00070042,             0.00070042,             0.00070042
                    517,                0.75737,                0.41952,                0.82912,                0.99341,                0.99244,                0.99456,                0.82145,                0.66478,                0.35384,                 0.8108,             0.00069901,             0.00069901,             0.00069901
                    518,                0.75881,                0.43953,                0.82716,                0.99511,                0.98956,                0.99464,                0.81393,                0.68907,                0.35839,                0.81315,             0.00069759,             0.00069759,             0.00069759
                    519,                0.78113,                0.43457,                 0.8319,                0.98982,                0.99039,                0.99437,                0.81298,                0.69994,                0.35832,                0.81354,             0.00069618,             0.00069618,             0.00069618
                    520,                0.71267,                0.41666,                0.82078,                0.99011,                0.98768,                0.99415,                0.82903,                0.65257,                0.34501,                0.81165,             0.00069477,             0.00069477,             0.00069477
                    521,                0.74147,                0.40952,                0.82792,                0.98847,                0.98841,                0.99424,                0.82949,                0.67433,                0.34591,                0.81514,             0.00069335,             0.00069335,             0.00069335
                    522,                0.78741,                0.42756,                0.83002,                 0.9876,                0.99006,                0.99429,                0.82201,                0.69148,                0.35374,                0.81777,             0.00069194,             0.00069194,             0.00069194
                    523,                0.75073,                0.41724,                0.84129,                0.98212,                0.98809,                0.99367,                0.82389,                0.66292,                0.35234,                0.81398,             0.00069052,             0.00069052,             0.00069052
                    524,                0.73523,                0.42061,                0.82962,                0.98767,                0.98801,                0.99424,                0.83074,                0.66425,                0.34998,                0.81423,             0.00068911,             0.00068911,             0.00068911
                    525,                0.74987,                0.41958,                 0.8264,                0.98891,                0.99153,                 0.9945,                0.83374,                0.64393,                 0.3394,                0.81179,             0.00068769,             0.00068769,             0.00068769
                    526,                0.74983,                0.41312,                0.82902,                  0.992,                0.99499,                0.99471,                0.83542,                0.64279,                0.33443,                0.81221,             0.00068628,             0.00068628,             0.00068628
                    527,                0.74316,                0.42152,                0.82938,                0.99152,                0.99581,                0.99451,                0.83203,                0.63797,                0.33834,                0.81191,             0.00068486,             0.00068486,             0.00068486
                    528,                0.74833,                0.42442,                0.83234,                 0.9921,                0.99003,                0.99443,                0.83395,                0.63586,                0.34155,                0.81159,             0.00068345,             0.00068345,             0.00068345
                    529,                0.75017,                0.42381,                0.82214,                0.98857,                0.99303,                0.99452,                0.82847,                 0.6545,                0.34827,                0.81269,             0.00068203,             0.00068203,             0.00068203
                    530,                0.73993,                0.42607,                0.82628,                0.98728,                0.99437,                0.99411,                0.82602,                0.64812,                0.34965,                 0.8123,             0.00068062,             0.00068062,             0.00068062
                    531,                0.74753,                0.42033,                0.81797,                0.99295,                0.98706,                0.99352,                0.82479,                0.64638,                0.34909,                0.81287,              0.0006792,              0.0006792,              0.0006792
                    532,                0.74209,                 0.4219,                0.82546,                0.99119,                 0.9933,                0.99386,                0.82672,                0.65344,                0.34176,                0.81193,             0.00067779,             0.00067779,             0.00067779
                    533,                0.71133,                0.40816,                0.83177,                0.98831,                0.99767,                0.99444,                0.82431,                0.67051,                0.34161,                0.81255,             0.00067637,             0.00067637,             0.00067637
                    534,                0.77454,                0.41356,                0.82758,                0.99044,                0.99452,                0.99461,                0.82095,                0.67781,                0.35262,                 0.8121,             0.00067496,             0.00067496,             0.00067496
                    535,                0.72356,                0.41846,                0.82343,                0.98877,                0.99644,                0.99472,                0.82658,                0.66097,                0.33921,                0.81103,             0.00067354,             0.00067354,             0.00067354
                    536,                0.78379,                0.43291,                0.83134,                0.98834,                0.99597,                0.99472,                 0.8256,                0.64989,                0.33631,                 0.8099,             0.00067213,             0.00067213,             0.00067213
                    537,                 0.7235,                0.41441,                0.82264,                0.98475,                0.99082,                0.99394,                0.80957,                0.68717,                 0.3647,                0.81402,             0.00067072,             0.00067072,             0.00067072
                    538,                0.74827,                0.43167,                0.82716,                0.96153,                0.97491,                 0.9903,                0.79667,                0.69454,                0.41678,                0.81449,              0.0006693,              0.0006693,              0.0006693
                    539,                0.75375,                0.42984,                0.82709,                0.98221,                0.99455,                0.99405,                0.82543,                0.64979,                0.35049,                0.80961,             0.00066789,             0.00066789,             0.00066789
                    540,                0.72544,                0.40638,                0.82019,                0.99151,                0.99504,                0.99427,                0.82891,                0.64544,                0.34614,                0.80965,             0.00066647,             0.00066647,             0.00066647
                    541,                0.72702,                0.42211,                0.82022,                0.98744,                0.98955,                0.99361,                0.82821,                0.65736,                0.34501,                0.81222,             0.00066506,             0.00066506,             0.00066506
                    542,                0.70548,                0.40167,                0.83247,                0.98819,                0.98754,                0.99459,                0.82685,                0.65612,                0.35143,                0.81346,             0.00066364,             0.00066364,             0.00066364
                    543,                0.74345,                 0.4171,                0.83882,                0.97771,                 0.9802,                0.99295,                0.81482,                0.66548,                0.37863,                0.81321,             0.00066223,             0.00066223,             0.00066223
                    544,                0.71934,                0.42096,                0.82498,                0.98555,                0.98341,                0.99311,                0.82292,                0.66446,                0.36865,                0.81331,             0.00066081,             0.00066081,             0.00066081
                    545,                0.73392,                0.41247,                0.82235,                0.98782,                  0.992,                 0.9944,                0.82043,                0.66193,                0.34681,                0.81288,              0.0006594,              0.0006594,              0.0006594
                    546,                0.75151,                0.40802,                0.81488,                0.98458,                0.99354,                0.99376,                0.81909,                0.67502,                0.34276,                0.81548,             0.00065798,             0.00065798,             0.00065798
                    547,                0.74693,                0.42196,                0.82776,                0.98695,                0.99363,                0.99365,                 0.8298,                0.64582,                0.33994,                0.81059,             0.00065657,             0.00065657,             0.00065657
                    548,                0.72697,                0.40831,                0.82219,                0.99236,                 0.9963,                0.99436,                0.84292,                0.62624,                0.32815,                0.80937,             0.00065515,             0.00065515,             0.00065515
                    549,                0.69785,                0.39942,                0.82031,                  0.994,                0.99652,                0.99475,                0.83969,                0.64635,                0.33512,                0.81127,             0.00065374,             0.00065374,             0.00065374
                    550,                0.71765,                0.40398,                0.82381,                0.99255,                0.99651,                0.99487,                0.84147,                0.62766,                0.32877,                0.80979,             0.00065232,             0.00065232,             0.00065232
                    551,                0.71748,                0.40672,                0.82696,                0.99264,                0.99425,                0.99458,                0.83383,                0.63773,                  0.336,                0.81087,             0.00065091,             0.00065091,             0.00065091
                    552,                0.72959,                0.41254,                0.83413,                0.99324,                0.99658,                0.99478,                0.83105,                0.64968,                0.33355,                0.81186,             0.00064949,             0.00064949,             0.00064949
                    553,                0.77787,                0.42324,                0.82674,                0.99469,                0.99537,                0.99485,                0.84107,                0.63013,                0.33202,                0.80959,             0.00064808,             0.00064808,             0.00064808
                    554,                0.74042,                0.40528,                0.83218,                0.99472,                0.99319,                0.99471,                0.83258,                0.64203,                0.33068,                0.80906,             0.00064667,             0.00064667,             0.00064667
                    555,                0.69448,                0.40114,                0.81949,                 0.9948,                0.99331,                0.99478,                0.83322,                0.63827,                0.33351,                0.80841,             0.00064525,             0.00064525,             0.00064525
                    556,                0.74642,                0.40146,                0.82322,                0.98788,                0.99245,                0.99479,                0.81999,                0.65106,                0.34565,                0.80946,             0.00064384,             0.00064384,             0.00064384
                    557,                0.72158,                0.40394,                0.83026,                0.98258,                0.99174,                0.99455,                0.82258,                0.65291,                0.34895,                0.80947,             0.00064242,             0.00064242,             0.00064242
                    558,                0.71162,                0.38504,                0.81842,                0.98447,                0.99557,                0.99462,                0.82472,                0.63953,                0.34039,                0.80956,             0.00064101,             0.00064101,             0.00064101
                    559,                0.72472,                0.39378,                0.81829,                0.99287,                0.99483,                0.99474,                0.82406,                0.63913,                0.33799,                0.80986,             0.00063959,             0.00063959,             0.00063959
                    560,                0.70868,                0.38723,                0.82182,                0.99594,                0.99452,                0.99485,                0.84084,                0.62521,                0.32233,                0.80971,             0.00063818,             0.00063818,             0.00063818
                    561,                0.72169,                 0.3922,                0.82896,                 0.9899,                0.99492,                0.99491,                0.82826,                0.65718,                0.33199,                 0.8115,             0.00063676,             0.00063676,             0.00063676
                    562,                0.71644,                0.38675,                0.82491,                0.98993,                 0.9901,                0.99476,                0.82265,                0.66342,                 0.3487,                0.81345,             0.00063535,             0.00063535,             0.00063535
                    563,                0.71851,                0.40467,                0.82119,                0.99197,                 0.9893,                0.99474,                0.82604,                0.63986,                0.33607,                0.80966,             0.00063393,             0.00063393,             0.00063393
                    564,                0.72872,                0.40892,                 0.8178,                0.99234,                0.99277,                0.99488,                0.83132,                0.62272,                0.33314,                0.80841,             0.00063252,             0.00063252,             0.00063252
                    565,                0.70531,                0.41376,                0.83018,                0.99465,                0.99253,                0.99481,                0.82226,                0.67345,                0.33369,                0.81364,              0.0006311,              0.0006311,              0.0006311
                    566,                0.81244,                0.43365,                0.83112,                0.99242,                0.99555,                0.99398,                0.83516,                 0.6293,                 0.3408,                0.80957,             0.00062969,             0.00062969,             0.00062969
                    567,                0.71374,                0.41916,                0.82204,                0.99441,                0.99427,                0.99423,                0.82164,                0.68207,                0.34156,                0.81435,             0.00062827,             0.00062827,             0.00062827
                    568,                0.75861,                0.41329,                0.82461,                0.99336,                0.99437,                0.99462,                0.83322,                0.63203,                0.33494,                 0.8085,             0.00062686,             0.00062686,             0.00062686
                    569,                0.73493,                0.41117,                0.82284,                0.99158,                 0.9964,                0.99453,                0.83001,                0.63632,                0.33657,                0.80894,             0.00062544,             0.00062544,             0.00062544
                    570,                0.71925,                0.39623,                0.82167,                0.99299,                0.99412,                0.99426,                 0.8249,                0.64957,                 0.3363,                 0.8104,             0.00062403,             0.00062403,             0.00062403
                    571,                0.71797,                0.40474,                0.81822,                0.99165,                0.99255,                0.99431,                0.82981,                0.63404,                0.33148,                0.80891,             0.00062262,             0.00062262,             0.00062262
                    572,                0.72096,                0.42257,                0.83152,                0.99279,                0.99689,                0.99462,                0.83263,                0.66545,                0.33014,                0.81246,              0.0006212,              0.0006212,              0.0006212
                    573,                0.72853,                0.40082,                0.83228,                0.99402,                0.99685,                0.99466,                0.84054,                0.62433,                0.31668,                0.80911,             0.00061979,             0.00061979,             0.00061979
                    574,                0.71963,                0.39154,                 0.8238,                0.99281,                0.99529,                0.99451,                0.82629,                0.66779,                0.33069,                0.81583,             0.00061837,             0.00061837,             0.00061837
                    575,                0.72262,                0.40386,                0.82515,                 0.9924,                0.99528,                0.99453,                0.82932,                0.63851,                0.32868,                0.81138,             0.00061696,             0.00061696,             0.00061696
                    576,                0.73362,                 0.4099,                0.82192,                0.99308,                0.99446,                0.99465,                 0.8322,                 0.6425,                  0.335,                  0.811,             0.00061554,             0.00061554,             0.00061554
                    577,                 0.7389,                0.41483,                0.82178,                0.99021,                0.99725,                0.99461,                0.82109,                 0.6625,                0.33909,                0.81184,             0.00061413,             0.00061413,             0.00061413
                    578,                0.75016,                0.40347,                0.82076,                0.99327,                 0.9942,                0.99455,                 0.8264,                0.65086,                0.34964,                0.81217,             0.00061271,             0.00061271,             0.00061271
                    579,                0.75621,                0.42824,                0.82041,                0.99338,                0.99586,                0.99471,                0.83165,                0.63247,                 0.3372,                 0.8098,              0.0006113,              0.0006113,              0.0006113
                    580,                0.72738,                0.41752,                0.82735,                0.99334,                0.99484,                0.99467,                0.83515,                0.62555,                0.34181,                0.80868,             0.00060988,             0.00060988,             0.00060988
                    581,                 0.7152,                0.40938,                0.82777,                0.99246,                 0.9954,                0.99477,                0.83717,                 0.6308,                0.32896,                 0.8093,             0.00060847,             0.00060847,             0.00060847
                    582,                 0.7295,                 0.4182,                0.82732,                0.99121,                0.99704,                0.99471,                0.83668,                0.61928,                0.32419,                0.80864,             0.00060705,             0.00060705,             0.00060705
                    583,                0.71752,                0.39232,                0.82522,                0.99235,                0.99581,                0.99456,                0.83093,                0.62619,                0.33037,                0.80942,             0.00060564,             0.00060564,             0.00060564
                    584,                0.70265,                0.40454,                0.82331,                0.99024,                0.99792,                0.99449,                0.83706,                0.62244,                0.32875,                0.80973,             0.00060422,             0.00060422,             0.00060422
                    585,                0.70105,                0.38501,                0.83677,                0.99116,                  0.998,                0.99456,                0.82926,                0.64376,                0.33235,                0.81081,             0.00060281,             0.00060281,             0.00060281
                    586,                  0.717,                0.39899,                0.82191,                0.99201,                0.99746,                0.99475,                0.84097,                0.62454,                0.32795,                0.80831,             0.00060139,             0.00060139,             0.00060139
                    587,                0.70515,                0.39339,                 0.8226,                0.99308,                0.99336,                0.99465,                0.84328,                0.61089,                0.32304,                0.80757,             0.00059998,             0.00059998,             0.00059998
                    588,                0.70223,                0.38683,                0.82856,                0.98894,                0.99646,                0.99451,                0.83709,                0.62419,                0.32692,                0.80965,             0.00059857,             0.00059857,             0.00059857
                    589,                0.67136,                0.39548,                0.81972,                0.98689,                0.99627,                0.99468,                0.82819,                0.63835,                0.33647,                0.81016,             0.00059715,             0.00059715,             0.00059715
                    590,                0.68984,                 0.3939,                0.81766,                 0.9931,                0.99049,                0.99482,                0.82517,                 0.6362,                0.33265,                0.80937,             0.00059574,             0.00059574,             0.00059574
                    591,                0.66876,                0.38322,                0.81301,                0.99215,                0.99749,                0.99493,                0.83577,                0.63554,                0.32107,                0.80899,             0.00059432,             0.00059432,             0.00059432
                    592,                0.70908,                 0.3922,                0.82582,                 0.9943,                 0.9975,                 0.9949,                0.83788,                0.62524,                 0.3213,                 0.8085,             0.00059291,             0.00059291,             0.00059291
                    593,                0.75097,                0.41194,                0.82764,                0.99395,                0.99501,                0.99487,                0.83694,                0.63307,                0.32517,                0.80993,             0.00059149,             0.00059149,             0.00059149
                    594,                0.69773,                0.38714,                0.81974,                0.99644,                0.99003,                0.99483,                0.83019,                0.63393,                0.32825,                0.80904,             0.00059008,             0.00059008,             0.00059008
                    595,                 0.7582,                0.42415,                0.83413,                0.99103,                0.99576,                0.99473,                0.83887,                0.63331,                0.33139,                 0.8095,             0.00058866,             0.00058866,             0.00058866
                    596,                0.69205,                0.40027,                 0.8208,                0.99383,                0.99412,                0.99476,                0.83993,                0.62363,                0.32789,                0.80962,             0.00058725,             0.00058725,             0.00058725
                    597,                0.70065,                0.39715,                0.83255,                0.99318,                0.99047,                 0.9947,                0.83628,                0.63346,                0.33444,                0.81105,             0.00058583,             0.00058583,             0.00058583
                    598,                 0.6936,                0.39031,                0.81379,                0.99269,                0.99296,                0.99474,                0.83502,                0.62531,                0.32504,                 0.8078,             0.00058442,             0.00058442,             0.00058442
                    599,                0.70473,                0.39881,                0.81889,                0.98565,                0.99497,                0.99467,                0.83014,                0.62739,                0.33731,                0.80674,               0.000583,               0.000583,               0.000583
                    600,                0.70666,                0.40037,                0.82261,                0.99209,                0.99197,                0.99463,                0.82717,                0.63326,                0.33733,                0.80828,             0.00058159,             0.00058159,             0.00058159
                    601,                 0.6995,                0.39355,                0.81574,                0.99197,                0.99225,                0.99415,                0.83493,                0.62044,                 0.3335,                0.80837,             0.00058017,             0.00058017,             0.00058017
                    602,                0.70098,                0.39742,                0.81877,                0.98976,                0.99564,                0.99392,                 0.8291,                0.64445,                 0.3388,                 0.8111,             0.00057876,             0.00057876,             0.00057876
                    603,                 0.7012,                0.39346,                0.81908,                0.99053,                 0.9912,                0.99381,                0.83255,                0.63036,                0.32924,                0.80821,             0.00057734,             0.00057734,             0.00057734
                    604,                0.70409,                0.40351,                0.81441,                0.97664,                0.98806,                0.99316,                0.83834,                0.62694,                0.34978,                0.80825,             0.00057593,             0.00057593,             0.00057593
